1,2012-04-01,23.728
2,2011-06-25,23.728
3,2010-06-26,19.712
4,2006-05-25,14.544
5,2006-04-01,14.544
6,2005-11-01,14.48
7,2005-09-01,14.432
8,2005-04-01,14.432
9,2004-11-05,14.432
10,2004-07-04,14.432
11,2004-06-16,14.432
